Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cq5hdWGgx-r/,Introducing ASOS DESIGN festi-cool ✨🍒We’ve got the ultimate lineup catering to all your festival needs 🥤,reel,2023-04-11 10:14 AM,1420,-0.48,0.00959,43,-0.31,1377,-0.53,,10660,11726,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cu3qrU_ozoS/,Dreamers 💗 Sunny days are here.Barbie™ | ASOS edit has DROPPED 👏 Shop now!,reel,2023-07-19 03:02 AM,1413,-0.48,0.00954,23,-0.63,1390,-0.53,,9100,10010,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0uWCNWMWyF/,Bag? Secured.ASOS DESIGN bag [coming SOON👀],reel,2023-12-11 02:19 PM,1412,-0.48,0.00953,48,-0.23,1364,-0.54,,98317,108149,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CuZn_Ocoa03/,Fit ft. lovers and lost souls. Who do you think of when looking at this print? 💋 🤫As Seen On oceanlewis COLLUSION bikini [130284407]Lost Souls necklace [similar: 126744704],CAROUSEL_ALBUM,2023-07-07 11:00 AM,1412,-0.48,0.00953,11,-0.82,1401,-0.52,,7670,8437,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CsnwN0YuYyn/,Neutral agreement that this chocolate look on _georgiaewilson (she/her) is a vibe 🍫 Co-ords are the literal best way to style summer. Wear together for a whole moment or mixnmatch with your staples to keep things fresh 🤎🤍🤎ASOS DESIGN pull on short [125836455] and oversized shirt in chocolate [25836451] co-ord,IMAGE,2023-05-24 05:38 AM,1411,-0.49,0.00953,17,-0.72,1394,-0.53,,7089,7798,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CxSYCDLMB49/,POV your new On Running sneaks are too cute not to capture 🎀👟🤳ON Cloud X 3 AD trainers in white [127475662] grey [127475680] and pink [127475675],reel,2023-09-17 05:00 AM,1405,-0.49,0.00949,5,-0.92,1400,-0.53,,6595,7254,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C1Pd_4NswdK/,Affirmation: I am the motive I am the mood I am the vibe 🎙️₊˚⊹Stylist Spotlight is now ✨live✨ over on YT and we’re talking all things partywear with the fabulous kieraliberati [she/her] – don’t miss it!,reel,2023-12-24 11:00 AM,1401,-0.49,0.00946,37,-0.41,1364,-0.54,,86129,94742,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cpmk6C0sV-X/,Get yourself dressed its Friday baby! 💃ASOS DESIGN look [coming soon 👀],reel,2023-03-10 04:06 AM,1400,-0.49,0.00947,30,-0.52,1370,-0.54,,8236,9059,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CwkIlqBNFIh/,Slippin out in comfort & style with the PUMA Slipstream c/o whymarj [she/her] 👟💯PUMA Slipstream Textured in neutral [125433875],reel,2023-08-30 06:00 AM,1397,-0.49,0.00943,11,-0.82,1386,-0.53,,6212,6833,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/C1z8r-KIiQv/,You wanted the best of Topshop new in each week? Noted.Shop Topshop on ASOS.COM now,CAROUSEL_ALBUM,2024-01-07 03:00 PM,1397,-0.49,0.00943,23,-0.63,1374,-0.53,,55557,61113,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cwhc7SZt0zv/,Save for your autumn aesthetic 🍂 🤳 Srrrrious fall fitspo just dropped online with an add-to-basket edit that we can-NOT get enough of ❤️ASOS DESIGN pleated midi skirt [132420307]Dickies whitford bralette crop top [127323625]ASOS DESIGN check bias mini skirt [132160487],reel,2023-08-29 05:00 AM,1394,-0.49,0.00942,12,-0.8,1382,-0.53,,6234,6857,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cw7ywBCsXj5/,It’s giving day-to-night 👖🌸🍒💗cinziabayliszullo [she/her] As Seen In the ASOS DESIGN baggy boyfriend jean [126664921],reel,2023-09-08 10:34 AM,1392,-0.49,0.0094,14,-0.77,1378,-0.53,,8021,8823,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cvmq3a3Mire/,Sneakers are in our nature 🌿 👟PUMA Slipstream in neutral [131323721] As Snapped by projecthafsa [she/her],reel,2023-08-06 09:06 AM,1390,-0.49,0.00939,21,-0.66,1369,-0.54,,6612,7274,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cvo7-UiMkFp/,AI please generate a fit to part crowds 👀ASOS DESIGN lace co-ord [132371530/ 132371465],reel,2023-08-07 06:14 AM,1387,-0.49,0.00937,13,-0.79,1374,-0.53,,6248,6872,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C08zPGwsA1R/,We keep our fridge well and truly ✨💗stocked💗✨Kylie Skin Foaming Face Wash [132535429]Kylie Skin Vanilla Milk Toner [132535428]Kylie Skin Eye Cream [500586560]Kylie Skin Mini Clarifying Cleansing Gel [132535418]Kylie Skin Face Moisturiser [500586619],reel,2023-12-17 05:00 AM,1382,-0.5,0.00933,19,-0.69,1363,-0.54,,65959,72554,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CynaCsXMBVp/,From her cousins house to our tommyjeans shoot 🤩 Meet Content Creator torivanbreugel #tommyjeansTommy Jeans denim mini dress [132237196]Tommy Jeans short sleeve t-shirt [132290220]Tommy Jeans oversized grunge jumper [132237218]Tommy Jeans chunky trainers [132237249]Tommy Jeans Alaska puffer jacket [132237266],reel,2023-10-20 05:33 AM,1379,-0.5,0.00931,31,-0.5,1348,-0.54,,9323,10255,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cu4OzPXI83J/,Hard-launching her squad 💗Barbie™ | ASOS edit has DROPPED 👏  Tag your Barbies and Kens 👇😉 Shop now!,CAROUSEL_ALBUM,2023-07-19 08:16 AM,1378,-0.5,0.00931,37,-0.41,1341,-0.54,,11384,12523,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cv6uJYYsqIZ/,Time to re-think tailoring because it’s screaming cool girl rn 😘 Mix and match this pinstripe set to really nail your personal vibe 🔥 She’s the gift that keeps on giving 💝ASOS DESIGN waistcoat [128869234]ASOS DESIGN trousers [128869233]ASOS DESIGN sweatshirt [132371995],reel,2023-08-14 04:00 AM,1378,-0.5,0.00931,29,-0.53,1349,-0.54,,6895,7585,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CqxWIjmgY_F/,Fit Check ✔️As Seen In the ASOS DESIGN co-ord [124160145/ 124160177]parisxhk [she/her] wears XLjasroop.singhx [she/her] wears Sambre_cecille [she/her] wears XS,reel,2023-04-08 06:00 AM,1377,-0.5,0.0093,42,-0.33,1335,-0.55,,10500,11550,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cvu2Ru4NH4W/,Feeling New & Balanced with the 9060s 👟✨ New Balance 9060 [121834003],reel,2023-08-09 01:23 PM,1371,-0.5,0.00926,9,-0.85,1362,-0.54,,6012,6613,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CqQa1s2NdUj/,Happy Air Max Day! Heres to this nikesportswear legend 🥳🎂✨🔎 Seach Nike Air Max on ASOS ✔,reel,2023-03-26 11:06 AM,1369,-0.5,0.00924,30,-0.52,1339,-0.55,,8108,8919,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CrYIVg6tKBP/,RC30s on repeat 😮‍💨👟 New Balance RC30 in dark grey & white [121834000] 🤍white & red [121833982] ❤️and white & black [121834024] 🖤,reel,2023-04-23 07:30 AM,1366,-0.5,0.00922,15,-0.76,1351,-0.54,,7303,8033,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzqVHfhoxHY/,Get an EXTRA 20% off the up-to-70%-off sale 🙌 Black Friday warm up we ❤️ you! Use code: EXTRA20As Seen On georgia.louise1 [she/her],reel,2023-11-15 04:20 AM,1364,-0.5,0.00921,29,-0.53,1335,-0.55,,6147,6762,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CrBf4W9AQ68/,⚠️ CONTENT WARNING ⚠️ ***spring sneaker heat spoilers within*** 🤫Our social squad get the lowdown in sportswear styling from danasia_sutton [she/her] when ASOS goes to LA with Nike! Tell us your favourite look 👟💯,reel,2023-04-14 12:36 PM,1363,-0.5,0.0092,63,0,1300,-0.56,,12669,13936,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0bvOhxsQ0Y/,Those details demand closer attention 🔎UGG Tasman [Coming soon]ASOS DESIGN bomber jacket [132419597],reel,2023-12-04 08:50 AM,1354,-0.51,0.00914,18,-0.71,1336,-0.55,,63988,70386,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzTh8dhsV5m/,Its officially sparkle szn ✨ toodahloo [she/her]ASOS DESIGN Preppy mary jane shoes [119175554]ASOS DESIGN zip top shoulder bag [123333343],reel,2023-11-06 07:48 AM,1353,-0.51,0.00914,21,-0.66,1332,-0.55,,5976,6574,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CseCi3wNNPe/,Easy breezy Palm Springs 🌴ASOS DESIGN 90s sunnies [123653864] As Snapped By kenyabrown_ [she/her],reel,2023-05-20 11:06 AM,1353,-0.51,0.00914,26,-0.58,1327,-0.55,,9011,9913,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cw0R_rpNs_H/,Take a hint from by.stirona [she/her]and try the NEW bobbibrown Vitamin Enriched Skin Tint! 🫶 🤭Bobbi Brown Vitamin Enriched Skin Tint [500576499],reel,2023-09-05 12:30 PM,1343,-0.51,0.00907,30,-0.52,1313,-0.55,,10455,11500,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cv4JVt1MMF7/,The real 👑 of the small screen🔎Lip kits by Kylie Cosmetics,reel,2023-08-13 04:00 AM,1342,-0.51,0.00907,8,-0.87,1334,-0.55,,5850,6435,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cr3gx27NMWk/,Walking into the weekend like 💃ASOS DESIGN shoulder bag [123333343]ASOS DESIGN shorts [125649213]Stradivarius metallic bikini top [similar: 128909003]Boots and jacket coming soon 👀,reel,2023-05-05 12:00 PM,1341,-0.51,0.00906,18,-0.71,1323,-0.55,,7897,8687,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CtZOaK6srcN/,ASOSer _charlottesweb [she/her] shows us how to effortlessly package up this seasons biggest trends in one fit for festival season 🎪🔥metallics cowboys balletcore lace oversized jorts bold rims 😎🎠Miss Selfridge slip dress [129428732]Bershka satin underwired bikini top [127263530]ASOS DESIGN western boots [122063460]Monki small rectangle sunglasses [127624574]ASOS DESIGN suede bum bag [123333346]🎤 Sugar Rain - Torii Wolf Our Pride season mix features artists who are creating safe spaces in music honouring our LGBTQ+ communities around the world. A soundtrack for our channels through Pride summer and beyond 🏳️‍🌈,reel,2023-06-12 10:45 AM,1336,-0.51,0.00903,43,-0.31,1293,-0.56,,8858,9743,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CyTQ4DPNdYu/,These stocking fillers sleigh 🛷🎄✨ ASOS Makeup Must-Haves Stocking Fillers 132549276✨ ASOS Skincare Saviours Stocking Fillers 132549277✨ ASOS Self-Care Stocking Fillers 132549278,reel,2023-10-12 09:48 AM,1334,-0.51,0.00901,10,-0.84,1324,-0.55,,6656,7321,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzGZUf0Iqr6/,Wear it your way. Work it your way it’s your style journey Shop on asos.com,reel,2023-11-01 06:23 AM,1334,-0.51,0.00901,95,0.51,1239,-0.58,,7278,8006,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CvUoi8QNlO8/,You’re booked and busy 🫶 Let’s keep your skin-drobe simple with these theordinary essentials yeah?🌊 HYDRATE w/ Hyaluronic Acid 2% [986214]🔆 BRIGHTEN w/ Ascorbyl Glucoside Solution [1041617]🧴 EXFOLIATE w/ AHA 30% + BHA 2% Peeling Solution [1087441] As snapped by parisianwears [she/her],reel,2023-07-30 09:00 AM,1333,-0.51,0.00901,5,-0.92,1328,-0.55,,6188,6807,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CydJ930OtLN/,Just dropped: statement looks 🎬Our latest new szn drop has arrived. Picture the rockstar girlfriend’s going out look mixed with dolce vita ✨ Think metallic or lace co-ords pops of red and OTT accessories 💋ASOS DESIGN decorative lace co-ord [132404901/132404902]ASOS DESIGN Sia corsage slingback heels [131489169]ASOS DESIGN sheer halter maxi dress [132627231]ASOS DESIGN oversized stud earrings [132742803],CAROUSEL_ALBUM,2023-10-16 06:00 AM,1331,-0.51,0.00899,42,-0.33,1289,-0.56,,10831,11914,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CwuU6nJO8qz/,So the 90’s called 💄 and it wants its purse back 👛 ASOS DESIGN baby tee graphic [132515072]ASOS DESIGN curved crossbody bag [124595299]ASOS DESIGN ultimate cargo jean [129498719]ASOS DESIGN Sheena buckle detail mid heels [126293620],CAROUSEL_ALBUM,2023-09-03 05:00 AM,1328,-0.52,0.00897,14,-0.77,1314,-0.55,,8073,8880,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CwmmhRmN2L1/,Made to move (or chill) in Nikes new drop is HUGE on feelgood vibes ☺️ 🤸‍♀️🔎 Search Nike on ASOS,reel,2023-08-31 05:00 AM,1322,-0.52,0.00893,6,-0.9,1316,-0.55,,5687,6256,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzGyJARtiGu/,From styling to vibing you gotta do things your way – were here for your style journey. wolfiecindy [she/her]  skyestandley [she/her]🔎 Shop edit on ASOS.com,reel,2023-11-01 10:00 AM,1321,-0.52,0.00892,66,0.05,1255,-0.57,,6669,7336,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CvkfsXBqLXS/,Pause to find out your next purchase 👟⚡cause transitions don’t lie. Drop poll result on-screen 🤎🤍Nike Tech Hera trainers in brown and black [127958694] or grey and white [127958687],reel,2023-08-05 12:52 PM,1320,-0.52,0.00891,22,-0.64,1298,-0.56,,6351,6986,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Ct3gdfRsvEm/,3 fits 1 kick 👟 jademacj [she/her] shows us how to style the same sneak in three different ways & we love em all 💙New Balance 1906 trainers [121833994]🎤 Sarah the Illstrumentalist - Drop Top DownOur Pride season mix features artists who are creating safe spaces in music honouring our LGBTQ+ communities around the world. A soundtrack for our channels through Pride summer and beyond 🏳️‍🌈,reel,2023-06-24 05:00 AM,1320,-0.52,0.00892,19,-0.69,1301,-0.56,,6910,7601,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CqfwvhNM1WR/,Forever hitting targets in converse Run Stars ft. elladhc 🎯,reel,2023-04-01 10:06 AM,1319,-0.52,0.00891,33,-0.47,1286,-0.56,,9124,10037,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzirabHhyYg/,Just glowhubbeauty making us blush RN 🤭Glow Hub Buff Blush Stick [500622919]💗Poppin💗Hot Flush💗Pinched💗Peach Tea,reel,2023-11-12 05:00 AM,1315,-0.52,0.00888,12,-0.8,1303,-0.56,,5626,6188,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CvxgZEkJTI_/,Oopf these looks went right to 10 📈 Cute trend-packed fits for seasonal transitions as seen on wolfieaziza [she/her] 😎 and we know howda treat ya so full deets below 👇ASOS DESIGN pintuck detail ruffle hem maxi dress [128944383]ASOS DESIGN crossbody bag in suedette [122816192]COLLUSION Super Flood skater parachute pants [128841158]Reclaimed Vintage pearl necklace [130519228]ASOS DESIGN relaxed curved tote bag [122765365]ASOS DESIGN gold tone drop earrings [132160572]Reclaimed Vintage unisex 90s style tortoiseshell square sunglasses [125806846],reel,2023-08-10 02:07 PM,1307,-0.52,0.00883,17,-0.72,1290,-0.56,,6102,6712,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CwhxiX4uztE/,When you’re the biggest vibe in the building 🔥 🪩 We can’t unsee this fit 👀ASOS DESIGN mesh midi skirt [132371414]ASOS DESIGN rib vest [131688717]ASOS DESIGN cropped bomber jacket [128079713],CAROUSEL_ALBUM,2023-08-29 08:00 AM,1303,-0.52,0.0088,12,-0.8,1291,-0.56,,6095,6704,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cu4pRG7NJoQ/,A whole new rotation 💗Barbie™ | ASOS has DROPPED 👏 Shop now!,reel,2023-07-19 12:07 PM,1298,-0.53,0.00876,26,-0.58,1272,-0.57,,9053,9958,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cq8FeiDMXML/,Beach essentials 🌊ASOS DESIGN flatform sliders [💜:124165248 🤍:109708997],reel,2023-04-12 10:06 AM,1297,-0.53,0.00876,13,-0.79,1284,-0.56,,6787,7466,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cpk5SanAorz/,Pick your player: 50-Step routine or soap and water? Whatever your vibe unlock a whole world of skincare on ASOS 👾,reel,2023-03-09 12:30 PM,1295,-0.53,0.00876,29,-0.53,1266,-0.57,,7722,8494,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C2Am2GKso7L/,In: serving alien face on FT to your bestie 👽Dr.Jart+ Cryo Rubber With Soothing Allantoin [1978693]Dr.Jart+ Cryo Rubber With Moisturizing Hyaluronic Acid [1978687],reel,2024-01-12 01:00 PM,1295,-0.53,0.00874,46,-0.26,1249,-0.58,,57604,63364,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzyBWTjoNvX/,Fancy a cheeky 20% off ALL Topshop? The Black Friday warm-up has delivered  🙌As Seen On o1gahh [she/her],reel,2023-11-18 04:00 AM,1293,-0.53,0.00873,16,-0.74,1277,-0.57,,5598,6158,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CsjbYCBACM9/,The looks are looking 👀 and we are here for the freshly-dropped ASOS Beach to Bar edit. ‘kinis and cover-ups bucket hats and board shorts frames and fresh shirts your day to night summer garms are right here📍,reel,2023-05-22 01:20 PM,1292,-0.53,0.00872,23,-0.63,1269,-0.57,,8363,9199,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CwNEUUhucj4/,Layer like a pro from head-to-toe to really bring the style heat this szn 🔥☄️ASOS DESIGN button through bandeau dress [131619666]ASOS DESIGN strut slingback shoes [131208726]Topshop twist chain necklace [127143527],CAROUSEL_ALBUM,2023-08-21 07:00 AM,1291,-0.53,0.00872,25,-0.6,1266,-0.57,,6623,7285,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CvMsbY_uHbh/,She’s a vibe from head to toe ya know? ⚡🔥🔎 Biker jackets ASOS Marketplace,IMAGE,2023-07-27 07:00 AM,1287,-0.53,0.00869,8,-0.87,1279,-0.57,,5661,6227,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CzvchTLtbo3/,20% off all ASOS DESIGN 🤸‍♂️🤸‍♀️ This part of the Black Friday warm-up is a special one for us 🥹,reel,2023-11-17 04:00 AM,1284,-0.53,0.00867,12,-0.8,1272,-0.57,,5502,6053,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cw-5yojrGmj/,NB athleisure newness ft. savannasmall 😮‍💨🔥 Search New Balance Linear Heritage on asos,reel,2023-09-09 03:30 PM,1280,-0.53,0.00864,15,-0.76,1265,-0.57,,7726,8498,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CvHcug2MUYF/,A moment of appreciation for caoiva’s [she/her] low-key blokette styling ⚽ 👏Shop on ASOS marketplace now.,reel,2023-07-25 06:06 AM,1280,-0.53,0.00865,27,-0.57,1253,-0.57,,9118,10030,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/C0pKr-LpJBq/,This is just a taste of isa.yasmijn [she/her] edit if youre feeling it you should peep the rest #ASOSYourWay🔎 Shop the edit on ASOS,CAROUSEL_ALBUM,2023-12-09 02:00 PM,1278,-0.53,0.00863,18,-0.71,1260,-0.57,,63917,70309,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Czv0k3sMyaL/,Here is the caption: Wondering what to wear for a bougie dinner at Skylight Tobacco Dock c/o @‌mastercard? We got you! 😏🔎 Search Mastercard Competition on ASOS for full details and to enter,reel,2023-11-17 07:30 AM,1277,-0.53,0.00862,78,0.24,1199,-0.59,,6719,7391,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C3kvaDuIcaG/,Still catching our breath. #LFW,reel,2024-02-20 10:22 AM,1275,-0.53,0.00861,19,-0.69,1256,-0.57,,62004,68204,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cz3MXfhIgSO/,Premier peeps this one’s for you 👀 Get up to 50% off almost everything RN for the Black Friday warm-up! Haven’t got ASOS Premier? You know what to do 😉,reel,2023-11-20 04:15 AM,1274,-0.53,0.0086,18,-0.71,1256,-0.57,,5558,6114,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0tuB7MIPxd/,GIFTS = WRAPPED 🖤🤍Trust us you’re in for a treat 🤭 Can you guess what’s inside? Rumour has it there’s going to be a lucky winner 👀,reel,2023-12-11 08:26 AM,1271,-0.54,0.00858,70,0.11,1201,-0.59,,95734,105307,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CrGe3DXgRsJ/,Category is: Eid-ready elegance ft. plus-ones that POP 💎 1. ASOS DESIGN floral print dress [125908699] + True Decadence heart clutch bag [114695480] + Dune London shoes [125678496]2. ASOS EDITION dress [122213508] + ALDO heels [117761271] + Pieces earrings [126668632]3. ASOS DESIGN maxi dress [120827998] + earrings [108794897] As Seen On okayasmin,reel,2023-04-16 11:00 AM,1262,-0.54,0.00852,16,-0.74,1246,-0.58,,7004,7705,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/C2xh8afsCyH/,Tomato girl 🤝 goth girl = a V-Day vibe 🍅🖤ASOS Design Leopard Top [133867246]Topshop Maxi Skirt [133453055]Topshop Suede Knee Boots [132777252]ASOS Design Gold Dress [133336633]Gold Handbag [133612073]ASOS Design Lace Dress [130323871]Red Heels [130753745]Silver Heels [131208749]ASOS Design Shoulder Bag [133719816]Milk Makeup Stick [500587567],CAROUSEL_ALBUM,2024-01-31 01:00 PM,1261,-0.54,0.00852,38,-0.39,1223,-0.58,,56021,61623,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cy5lkIMNA8E/,Cold climes? Peep the founder of the kezcamps collective staying snug with thenorthface layers ❄️,reel,2023-10-27 07:00 AM,1257,-0.54,0.00849,18,-0.71,1239,-0.58,,7282,8010,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CpvJg3HsPJc/,Were having breakfast lunch and dinner in this dress 💗ASOS EDITION dress [coming soon],IMAGE,2023-03-13 01:00 PM,1255,-0.54,0.00847,15,-0.76,1240,-0.58,,5720,6292,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cq3OasqgL4e/,🚨New trend incoming 🚨You’re gonna wanna jump in for this one 💦,reel,2023-04-10 12:51 PM,1254,-0.54,0.00847,26,-0.58,1228,-0.58,,8068,8875,
asos,https://www.instagram.com/asos,https://www.instagram.com/tv/CpyAy4TAAVX/,Thank you SM to everyone who joined the Stylist Spotlight live with our INCREDIBLE hosts ellisransonx and rhiannapuddifant «Now its your chance to shop your ultimate ASOS DESIGN fits for the party season & To enter the giveaway and be in with the chance to win £150 worth of vouchers all you have to do is:1. Make sure youre following ASOS 0•2. Comment your favourite fit from the live3. Tag a friend AT&Cs apply. Link in bio.,IGTV,2023-03-14 03:41 PM,1253,-0.54,0.00846,68,0.08,1185,-0.6,,9574,10531,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CsB606Or3Ne/,🚨New trend incoming 🚨It’s officially golden hour. Keep an eye out for this style its on its way ✨,reel,2023-05-09 01:00 PM,1252,-0.54,0.00845,18,-0.71,1234,-0.58,,7532,8285,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CwexRCjND5B/,Serious fan girl mode with these lashes from axlinag_ [she/her] 🤍Benefit Fan Fest Mascara [500588963],reel,2023-08-28 04:00 AM,1251,-0.54,0.00845,17,-0.72,1234,-0.58,,5863,6450,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CrQMSgygrR6/,OK I like it Picasso 👩‍🎨Come design the new Vans campaign with us... 👋,reel,2023-04-20 05:34 AM,1250,-0.54,0.00844,12,-0.8,1238,-0.58,,6478,7126,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Cu1-bXQuEbN/,Vanilla girl who? 👀 we’re loving the latte makeup trend ☕️ re-create this red carpet look with lenkalul ✨ Charlotte Tilbury Flawless Filter [1950589] Nars Foundation [1124416] HUDA Setting Powder [2030257] Clinique Chubby stick [1323999] Morphe Setting Mist [1959777] Elf Eye Shadow [500349958] L’Oréal Mascara [500411035],reel,2023-07-18 11:26 AM,1250,-0.54,0.00844,10,-0.84,1240,-0.58,,6571,7228,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/Czd526LLVy6/,When Im dancing I love baggy on baggy says hannah.kcj [she/her]. When you move your body and the clothes ripple against it it has such a cool effect.Hannah in New Nike = our forever dance and style muse 💖🪩 🔎 Search Nike on ASOS🇺🇸: [130989113] & [131044151],reel,2023-11-10 08:30 AM,1249,-0.54,0.00843,21,-0.66,1228,-0.58,,5524,6077,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C2z4_2KMVR1/,The best way to build your wardrobe? Start with ASOS basics ft. ultra-reliable pieces in every cut colour and combo 🎨🔎 Basics on ASOS.com,reel,2024-02-01 11:00 AM,1247,-0.54,0.00842,16,-0.74,1231,-0.58,,57906,63697,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/C0y7hZAOgSD/,ASOS HQ has had a little makeover.🎄🎁✨Sarah Chapman Festive Glow Duo [500599742]Olaplex No.3 Gifting Ornament [132882417]NARS Up All Night Mini Powermatte Lip Duo [500606554]Beautyblender Once Upon A Blend [ 132986297] [SIMILAR]Ariana Grande Deluxe Mini Cracker 132909938],reel,2023-12-13 09:00 AM,1245,-0.55,0.00841,20,-0.68,1225,-0.58,,62641,68905,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CyeA7fDvXHN/,Tailored to perfection 🕴️🏆 As Seen On keananofficial (he/him)🔎 ASOS DESIGN Suit,reel,2023-10-16 02:00 PM,1237,-0.55,0.00835,39,-0.37,1198,-0.59,,9679,10647,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CqLILbugVIJ/,Hi #Manchester 👋 wanna snap up some freebies from our top beauty brands!?Head down to our Face + Body pop-up in the manchesterarndale and get involved! 🐝 🖤💛,reel,2023-03-24 09:48 AM,1233,-0.55,0.00833,26,-0.58,1207,-0.59,,7218,7940,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/Cyk_NU7Malc/,💚❄️ Make em green with envy!ASOS DESIGN fluffy mini dress with roll neck [132665411]ASOS DESIGN Creed chunky wedge boots [130581731],CAROUSEL_ALBUM,2023-10-19 07:00 AM,1231,-0.55,0.00831,8,-0.87,1223,-0.58,,6250,6875,
asos,https://www.instagram.com/asos,https://www.instagram.com/reel/CxNhOEltFxn/,Statement sneaks full of deets 😮‍💨👟 Nike Shox TL unisex trainers in polar blue 🐻‍❄️🥶 [128074799],reel,2023-09-15 07:44 AM,1229,-0.55,0.0083,19,-0.69,1210,-0.59,,8149,8964,
asos,https://www.instagram.com/asos,https://www.instagram.com/p/CurU9-RNLO7/,This denim midi in midwash is a total crowd pleaser 👏 (your basics will love her) and is one of summers offish must-haves 🥇 Style simply with cowboy boots or your fave sneaks for an easy 10/10 Y2K mo 🎯ASOS DESIGN denim midi skirt in midwash [124200669]. As Seen On dazhaneleah [she/her] and freyatidy [she/her],CAROUSEL_ALBUM,2023-07-14 08:00 AM,1226,-0.55,0.00828,12,-0.8,1214,-0.59,,7020,7722,
