Profile,Type,sqrt_engagement_zscore,Time_Frame,Treatment,Followers,Month,num_posts
skims,reel,-0.4750478060330958,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.3816854575443711,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.1506905356613444,0.0,0.0,5909967,2,1405
skims,reel,0.3880157947790705,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.49743890685721276,0.0,0.0,5909967,2,1405
skims,IMAGE,0.2458602703382003,0.0,0.0,5909967,2,1405
skims,reel,-0.06245957337316089,0.0,0.0,5909967,2,1405
skims,reel,-0.34025778220473585,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.8480883267345158,0.0,0.0,5909967,2,1405
skims,IMAGE,-0.7126013963732262,0.0,0.0,5909967,2,1405
skims,reel,0.448953814445511,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.11515216402933859,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.46923336797781867,0.0,0.0,5909967,2,1405
skims,reel,-0.40262836036743344,0.0,0.0,5909967,2,1405
skims,IMAGE,-0.2860510314615761,0.0,0.0,5909967,2,1405
skims,reel,-0.6818090005097462,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.018133506888171426,0.0,0.0,5909967,2,1405
skims,reel,0.9016656764260571,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.6227596742735946,0.0,0.0,5909967,2,1405
skims,IMAGE,-0.45538586043633933,0.0,0.0,5909967,2,1405
skims,reel,0.5015387237172645,0.0,0.0,5909967,2,1405
skims,IMAGE,-0.47589444514140694,0.0,0.0,5909967,2,1405
skims,reel,0.7670853910012257,0.0,0.0,5909967,2,1405
skims,reel,-0.03356222740529033,0.0,0.0,5909967,2,1405
skims,reel,-0.2939970637416731,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.08555873676416818,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.4108525881091346,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.5299508210440088,0.0,0.0,5909967,2,1405
skims,IMAGE,-0.0877710544487133,0.0,0.0,5909967,2,1405
skims,reel,0.541030902496965,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.3764902283936677,0.0,0.0,5909967,2,1405
skims,reel,-0.46876581984350085,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.29633420061740595,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.5613447663436398,0.0,0.0,5909967,2,1405
skims,reel,0.6481008893217398,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.5168571494799796,0.0,0.0,5909967,2,1405
skims,reel,-0.6386673449296261,0.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-1.1409295769962529,0.0,0.0,5909967,2,1405
skims,reel,-0.5684227586587989,1.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.3526078435503504,1.0,0.0,5909967,2,1405
skims,reel,-0.6504942741471343,1.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.6843722565726209,1.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,0.2380093565224549,1.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.5662632147522424,1.0,0.0,5909967,2,1405
skims,reel,-0.4240640915176961,1.0,0.0,5909967,2,1405
skims,IMAGE,-0.7198688558509476,1.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.5836742107072108,1.0,0.0,5909967,2,1405
skims,reel,-0.8254600777806764,1.0,0.0,5909967,2,1405
skims,CAROUSEL_ALBUM,-0.6140563696512568,1.0,0.0,5909967,3,1405
skims,CAROUSEL_ALBUM,-0.4755180789961155,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.6125462939913845,1.0,0.0,5909967,3,1405
skims,reel,-0.5396069769187775,1.0,0.0,5909967,3,1405
skims,reel,-0.4205677309248888,1.0,0.0,5909967,3,1405
skims,reel,-0.5032506891842593,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.30077867869108216,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.7350927683390273,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.3896601769524483,1.0,0.0,5909967,3,1405
skims,CAROUSEL_ALBUM,0.8717028162883297,1.0,0.0,5909967,3,1405
skims,reel,-0.3078414176315264,1.0,0.0,5909967,3,1405
skims,reel,0.27631769002374795,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.6016166246056815,1.0,0.0,5909967,3,1405
skims,CAROUSEL_ALBUM,-0.03036306205067615,1.0,0.0,5909967,3,1405
skims,reel,-0.22503112140538328,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.7208426433684336,1.0,0.0,5909967,3,1405
skims,CAROUSEL_ALBUM,-0.669907205580541,1.0,0.0,5909967,3,1405
skims,reel,-0.2010490783622472,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.7052766472778631,1.0,0.0,5909967,3,1405
skims,reel,-0.6984889250987577,1.0,0.0,5909967,3,1405
skims,reel,0.334900989227422,1.0,0.0,5909967,3,1405
skims,reel,-0.6645292366540178,1.0,0.0,5909967,3,1405
skims,reel,0.047476422460579974,1.0,0.0,5909967,3,1405
skims,reel,0.014903952299323,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.6237134917471411,1.0,0.0,5909967,3,1405
skims,IMAGE,-0.6502696910290974,1.0,0.0,5909967,3,1405
skims,reel,-0.49392582683832437,1.0,0.0,5909967,3,1405
skims,reel,-0.7974431513099323,1.0,0.0,5909967,3,1405
skims,reel,0.6276004168228204,1.0,0.0,5909967,3,1405
skims,CAROUSEL_ALBUM,-0.742311707763107,1.0,0.0,5909967,3,1405
skims,reel,0.2087316662668435,0.0,0.0,5909967,7,1405
skims,reel,0.20878921095956895,0.0,0.0,5909967,7,1405
skims,reel,-0.6914016933635369,0.0,0.0,5909967,7,1405
skims,reel,-0.4719491331784909,0.0,0.0,5909967,7,1405
skims,reel,-0.6245864658312017,0.0,0.0,5909967,7,1405
skims,reel,0.11994634187048567,0.0,0.0,5909967,7,1405
skims,reel,-0.572549328657145,0.0,0.0,5909967,7,1405
skims,reel,-0.8102952671694429,0.0,0.0,5909967,7,1405
skims,reel,-0.6070656806787568,0.0,0.0,5909967,7,1405
skims,reel,0.9107357526536243,0.0,0.0,5909967,7,1405
skims,reel,-0.3198668935999604,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.09735017811386226,0.0,0.0,5909967,7,1405
skims,IMAGE,-0.670596112882696,0.0,0.0,5909967,7,1405
skims,reel,0.43630400076664494,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.4043037947022581,0.0,0.0,5909967,7,1405
skims,reel,-0.312163703310275,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.7861263398910018,0.0,0.0,5909967,7,1405
skims,IMAGE,-0.5461293924368658,0.0,0.0,5909967,7,1405
skims,reel,-0.36508624797088085,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.8206008703503849,0.0,0.0,5909967,7,1405
skims,reel,-0.6357896793974203,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.533026873938309,0.0,0.0,5909967,7,1405
skims,reel,0.25429422935560014,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.6396655713648094,0.0,0.0,5909967,7,1405
skims,reel,-0.2929507883851635,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.6696776891509851,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.7934297403341483,0.0,0.0,5909967,7,1405
skims,reel,-0.4164576380848711,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.8627730800777275,0.0,0.0,5909967,7,1405
skims,reel,-0.7062336620130829,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.94956690235082,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.7877138678255137,0.0,0.0,5909967,7,1405
skims,reel,-0.35819427742907156,0.0,0.0,5909967,7,1405
skims,IMAGE,-0.7313837090649389,0.0,0.0,5909967,7,1405
skims,reel,-0.8089319649427625,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.928604090150579,0.0,0.0,5909967,7,1405
skims,reel,0.04652600951271641,0.0,0.0,5909967,7,1405
skims,reel,-0.43181252981396584,0.0,0.0,5909967,7,1405
skims,reel,-0.7306439036260066,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.39061905323242624,0.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.25623742059457405,1.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.3242314642457173,1.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.3002121424609919,1.0,0.0,5909967,7,1405
skims,reel,-0.4597349363741098,1.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.8152240015592144,1.0,0.0,5909967,7,1405
skims,reel,-0.26258491719796045,1.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.8442286387731293,1.0,0.0,5909967,7,1405
skims,CAROUSEL_ALBUM,-0.9176639674305096,1.0,0.0,5909967,8,1405
skims,reel,-0.7498478170665157,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.9062818592416808,1.0,0.0,5909967,8,1405
skims,reel,-0.7752346004780115,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.8764155789209855,1.0,0.0,5909967,8,1405
skims,IMAGE,-0.18524516301203864,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,0.5813126991167684,1.0,0.0,5909967,8,1405
skims,reel,-0.29811010355789497,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.7671970463473826,1.0,0.0,5909967,8,1405
skims,reel,-0.16231308230574903,1.0,0.0,5909967,8,1405
skims,IMAGE,-0.7727626849271652,1.0,0.0,5909967,8,1405
skims,reel,0.546977587026946,1.0,0.0,5909967,8,1405
skims,reel,1.2821976379617803,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.8089319649427625,1.0,0.0,5909967,8,1405
skims,reel,-0.33101490227954977,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-0.5858726143538427,1.0,0.0,5909967,8,1405
skims,reel,0.31964203789082063,1.0,0.0,5909967,8,1405
skims,CAROUSEL_ALBUM,-1.033873724993239,1.0,0.0,5909967,8,1405
skims,reel,-0.40051550242106254,1.0,0.0,5909967,8,1405
skims,IMAGE,0.12466639638341188,1.0,0.0,5909967,8,1405
skims,reel,-0.5293565231916205,1.0,0.0,5909967,8,1405
skims,IMAGE,-0.8203241741668791,1.0,0.0,5909967,8,1405
skims,reel,-0.39831871832502524,1.0,0.0,5909967,8,1405
skims,IMAGE,-0.7502264786138985,1.0,0.0,5909967,8,1405
